,0.04,,,,,
3527,0,0.7,0.08,,,
3528,0,0.7,0.05,,,
3529,0,0.7,0.04,,,
3530,0,0.7,0.03,,,
3531,1,0.7,0.32,,,
3532,1,0.7,0.53,,,
3533,1,0.7,0.67,,,
3534,1,0.7,0.77,,,
3535,1,0.7,0.84,,,
3536,1,0.7,0.89,,,
3537,1,0.7,0.92,,,
3538,1,0.7,0.95,,,
3539,1,0.7,0.96,,,
3540,1,0.7,0.97,,,
3541,0,0.7,0.68,,,
3542,0,0.7,0.47,,,
3543,0,0.7,0.33,,,
3544,0,0.7,0.23,,,
3545,0,0.7,0.16,,,
3546,0,0.7,0.11,,,
3547,0,0.7,0.08,,,
3548,0,0.7,0.05,,,
3549,0,0.7,0.04,,,
3550,0,0.7,0.03,,,
3551,1,0.7,0.32,,,
3552,1,0.7,0.53,,,
3553,1,0.7,0.67,,,
3554,1,0.7,0.77,,,
3555,1,0.7,0.84,,,
3556,1,0.7,0.89,,,
3557,1,0.7,0.92,,,
3558,1,0.7,0.95,,,
3559,1,0.7,0.96,,,
3560,1,0.7,0.97,,,
3561,0,0.7,0.68,,,
3562,0,0.7,0.47,,,
3563,0,0.7,0.33,,,
3564,0,0.7,0.23,,,
3565,0,0.7,0.16,,,
3566,0,0.7,0.11,,,
3567,0,0.7,0.08,,,
3568,0,0.7,0.05,,,
3569,0,0.7,0.04,,,
3570,0,0.7,0.03,,,
3571,1,0.7,0.32,,,
3572,1,0.7,0.53,,,
3573,1,0.7,0.67,,,
3574,1,0.7,0.77,,,
3575,1,0.7,0.84,,,
3576,1,0.7,0.89,,,
3577,1,0.7,0.92,,,
3578,1,0.7,0.95,,,
3579,1,0.7,0.96,,,
3580,1,0.7,0.97,,,
3581,0,0.7,0.68,,,
3582,0,0.7,0.47,,,
3583,0,0.7,0.33,,,
3584,0,0.7,0.23,,,
3585,0,0.7,0.16,,,
3586,0,0.7,0.11,,,
3587,0,0.7,0.08,,,
3588,0,0.7,0.05,,,
3589,0,0.7,0.04,,,
3590,0,0.7,0.03,,,
3591,1,0.7,0.32,,,
3592,1,0.7,0.53,,,
3593,1,0.7,0.67,,,
3594,1,0.7,0.77,,,
3595,1,0.7,0.84,,,
3596,1,0.7,0.89,,,
3597,1,0.7,0.92,,,
3598,1,0.7,0.95,,,
3599,1,0.7,0.96,,,
3600,1,0.7,0.97,,,
3601,0,0.7,0.68,,,
3602,0,0.7,0.47,,,
3603,0,0.7,0.33,,,
3604,0,0.7,0.23,,,
3605,0,0.7,0.16,,,
3606,0,0.7,0.11,,,
3607,0,0.7,0.08,,,
3608,0,0.7,0.05,,,
3609,0,0.7,0.04,,,
3610,0,0.7,0.03,,,
3611,1,0.7,0.32,,,
3612,1,0.7,0.53,,,
3613,1,0.7,0.67,,,
3614,1,0.7,0.77,,,
3615,1,0.7,0.84,,,
3616,1,0.7,0.89,,,
3617,1,0.7,0.92,,,
3618,1,0.7,0.95,,,
3619,1,0.7,0.96,,,
3620,1,0.7,0.97,,,
3621,0,0.7,0.68,,,
3622,0,0.7,0.47,,,
3623,0,0.7,0.33,,,
3624,0,0.7,0.23,,,
3625,0,0.7,0.16,,,
3626,0,0.7,0.11,,,
3627,0,0.7,0.08,,,
3628,0,0.7,0.05,,,
3629,0,0.7,0.04,,,
3630,0,0.7,0.03,,,
3631,1,0.7,0.32,,,
3632,1,0.7,0.53,,,
3633,1,0.7,0.67,,,
3634,1,0.7,0.77,,,
3635,1,0.7,0.84,,,
3636,1,0.7,0.89,,,
3637,1,0.7,0.92,,,
3638,1,0.7,0.95,,,
3639,1,0.7,0.96,,,
3640,1,0.7,0.97,,,
3641,0,0.7,0.68,,,
3642,0,0.7,0.47,,,
3643,0,0.7,0.33,,,
3644,0,0.7,0.23,,,
3645,0,0.7,0.16,,,
3646,0,0.7,0.11,,,
3647,0,0.7,0.08,,,
3648,0,0.7,0.05,,,
3649,0,0.7,0.04,,,
3650,0,0.7,0.03,,,
3651,1,0.7,0.32,,,
3652,1,0.7,0.53,,,
3653,1,0.7,0.67,,,
3654,1,0.7,0.77,,,
3655,1,0.7,0.84,,,
3656,1,0.7,0.89,,,
3657,1,0.7,0.92,,,
3658,1,0.7,0.95,,,
3659,1,0.7,0.96,,,
3660,1,0.7,0.97,,,
3661,0,0.7,0.68,,,
3662,0,0.7,0.47,,,
3663,0,0.7,0.33,,,
3664,0,0.7,0.23,,,
3665,0,0.7,0.16,,,
3666,0,0.7,0.11,,,
3667,0,0.7,0.08,,,
3668,0,0.7,0.05,,,
3669,0,0.7,0.04,,,
3670,0,0.7,0.03,,,
3671,1,0.7,0.32,,,
3672,1,0.7,0.53,,,
3673,1,0.7,0.67,,,
3674,1,0.7,0.77,,,
3675,1,0.7,0.84,,,
3676,1,0.7,0.89,,,
3677,1,0.7,0.92,,,
3678,1,0.7,0.95,,,
3679,1,0.7,0.96,,,
3680,1,0.7,0.97,,,
3681,0,0.7,0.68,,,
3682,0,0.7,0.47,,,
3683,0,0.7,0.33,,,
3684,0,0.7,0.23,,,
3685,0,0.7,0.16,,,
3686,0,0.7,0.11,,,
3687,0,0.7,0.08,,,
3688,0,0.7,0.05,,,
3689,0,0.7,0.04,,,
3690,0,0.7,0.03,,,
3691,1,0.7,0.32,,,
3692,1,0.7,0.53,,,
3693,1,0.7,0.67,,,
3694,1,0.7,0.77,,,
3695,1,0.7,0.84,,,
3696,1,0.7,0.89,,,
3697,1,0.7,0.92,,,
3698,1,0.7,0.95,,,
3699,1,0.7,0.96,,,
3700,1,0.7,0.97,,,
3701,0,0.7,0.68,,,
3702,0,0.7,0.47,,,
3703,0,0.7,0.33,,,
3704,0,0.7,0.23,,,
3705,0,0.7,0.16,,,
3706,0,0.7,0.11,,,
3707,0,0.7,0.08,,,
3708,0,0.7,0.05,,,
3709,0,0.7,0.04,,,
3710,0,0.7,0.03,,,
3711,1,0.7,0.32,,,
3712,1,0.7,0.53,,,
3713,1,0.7,0.67,,,
3714,1,0.7,0.77,,,
3715,1,0.7,0.84,,,
3716,1,0.7,0.89,,,
3717,1,0.7,0.92,,,
3718,1,0.7,0.95,,,
3719,1,0.7,0.96,,,
3720,1,0.7,0.97,,,
3721,0,0.7,0.68,,,
3722,0,0.7,0.47,,,
3723,0,0.7,0.33,,,
3724,0,0.7,0.23,,,
3725,0,0.7,0.16,,,
3726,0,0.7,0.11,,,
3727,0,0.7,0.08,,,
3728,0,0.7,0.05,,,
3729,0,0.7,0.04,,,
3730,0,0.7,0.03,,,
3731,1,0.7,0.32,,,
3732,1,0.7,0.53,,,
3733,1,0.7,0.67,,,
3734,1,0.7,0.77,,,
3735,1,0.7,0.84,,,
3736,1,0.7,0.89,,,
3737,1,0.7,0.92,,,
3738,1,0.7,0.95,,,
3739,1,0.7,0.96,,,
3740,1,0.7,0.97,,,
3741,0,0.7,0.68,,,
3742,0,0.7,0.47,,,
3743,0,0.7,0.33,,,
3744,0,0.7,0.23,,,
3745,0,0.7,0.16,,,
3746,0,0.7,0.11,,,
3747,0,0.7,0.08,,,
3748,0,0.7,0.05,,,
3749,0,0.7,0.04,,,
3750,0,0.7,0.03,,,
3751,1,0.7,0.32,,,
3752,1,0.7,0.53,,,
3753,1,0.7,0.67,,,
3754,1,0.7,0.77,,,
3755,1,0.7,0.84,,,
3756,1,0.7,0.89,,,
3757,1,0.7,0.92,,,
3758,1,0.7,0.95,,,
3759,1,0.7,0.96,,,
3760,1,0.7,0.97,,,
3761,0,0.7,0.68,,,
3762,0,0.7,0.47,,,
3763,0,0.7,0.33,,,
3764,0,0.7,0.23,,,
3765,0,0.7,0.16,,,
3766,0,0.7,0.11,,,
3767,0,0.7,0.08,,,
3768,0,0.7,0.05,,,
3769,0,0.7,0.04,,,
3770,0,0.7,0.03,,,
3771,1,0.7,0.32,,,
3772,1,0.7,0.53,,,
3773,1,0.7,0.67,,,
3774,1,0.7,0.77,,,
3775,1,0.7,0.84,,,
3776,1,0.7,0.89,,,
3777,1,0.7,0.92,,,
3778,1,0.7,0.95,,,
3779,1,0.7,0.96,,,
3780,1,0.7,0.97,,,
3781,0,0.7,0.68,,,
3782,0,0.7,0.47,,,
3783,0,0.7,0.33,,,
3784,0,0.7,0.23,,,
3785,0,0.7,0.16,,,
3786,0,0.7,0.11,,,
3787,0,0.7,0.08,,,
3788,0,0.7,0.05,,,
3789,0,0.7,0.04,,,
3790,0,0.7,0.03,,,
3791,1,0.7,0.32,,,
3792,1,0.7,0.53,,,
3793,1,0.7,0.67,,,
3794,1,0.7,0.77,,,
3795,1,0.7,0.84,,,
3796,1,0.7,0.89,,,
3797,1,0.7,0.92,,,
3798,1,0.7,0.95,,,
3799,1,0.7,0.96,,,
3800,1,0.7,0.97,,,
3801,0,0.7,0.68,,,
3802,0,0.7,0.47,,,
3803,0,0.7,0.33,,,
3804,0,0.7,0.23,,,
3805,0,0.7,0.16,,,
3806,0,0.7,0.11,,,
3807,0,0.7,0.08,,,
3808,0,0.7,0.05,,,
3809,0,0.7,0.04,,,
3810,0,0.7,0.03,,,
3811,1,0.7,0.32,,,
3812,1,0.7,0.53,,,
3813,1,0.7,0.67,,,
3814,1,0.7,0.77,,,
3815,1,0.7,0.84,,,
3816,1,0.7,0.89,,,
3817,1,0.7,0.92,,,
3818,1,0.7,0.95,,,
3819,1,0.7,0.96,,,
3820,1,0.7,0.97,,,
3821,0,0.7,0.68,,,
3822,0,0.7,0.47,,,
3823,0,0.7,0.33,,,
3824,0,0.7,0.23,,,
3825,0,0.7,0.16,,,
3826,0,0.7,0.11,,,
3827,0,0.7,0.08,,,
3828,0,0.7,0.05,,,
3829,0,0.7,0.04,,,
3830,0,0.7,0.03,,,
3831,1,0.7,0.32,,,
3832,1,0.7,0.53,,,
3833,1,0.7,0.67,,,
3834,1,0.7,0.77,,,
3835,1,0.7,0.84,,,
3836,1,0.7,0.89,,,
3837,1,0.7,0.92,,,
3838,1,0.7,0.95,,,
3839,1,0.7,0.96,,,
3840,1,0.7,0.97,,,
3841,0,0.7,0.68,,,
3842,0,0.7,0.47,,,
3843,0,0.7,0.33,,,
3844,0,0.7,0.23,,,
3845,0,0.7,0.16,,,
3846,0,0.7,0.11,,,
3847,0,0.7,0.08,,,
3848,0,0.7,0.05,,,
3849,0,0.7,0.04,,,
3850,0,0.7,0.03,,,
3851,1,0.7,0.32,,,
3852,1,0.7,0.53,,,
3853,1,0.7,0.67,,,
3854,1,0.7,0.77,,,
3855,1,0.7,0.84,,,
3856,1,0.7,0.89,,,
3857,1,0.7,0.92,,,
3858,1,0.7,0.95,,,
3859,1,0.7,0.96,,,
3860,1,0.7,0.97,,,
3861,0,0.7,0.68,,,
3862,0,0.7,0.47,,,
3863,0,0.7,0.33,,,
3864,0,0.7,0.23,,,
3865,0,0.7,0.16,,,
3866,0,0.7,0.11,,,
3867,0,0.7,0.08,,,
3868,0,0.7,0.05,,,
3869,0,0.7,0.04,,,
3870,0,0.7,0.03,,,
3871,1,0.7,0.32,,,
3872,1,0.7,0.53,,,
3873,1,0.7,0.67,,,
3874,1,0.7,0.77,,,
3875,1,0.7,0.84,,,
3876,1,0.7,0.89,,,
3877,1,0.7,0.92,,,
3878,1,0.7,0.95,,,
3879,1,0.7,0.96,,,
3880,1,0.7,0.97,,,
3881,0,0.7,0.68,,,
3882,0,0.7,0.47,,,
3883,0,0.7,0.33,,,
3884,0,0.7,0.23,,,
3885,0,0.7,0.16,,,
3886,0,0.7,0.11,,,
3887,0,0.7,0.08,,,
3888,0,0.7,0.05,,,
3889,0,0.7,0.04,,,
3890,0,0.7,0.03,,,
3891,1,0.7,0.32,,,
3892,1,0.7,0.53,,,
3893,1,0.7,0.67,,,
3894,1,0.7,0.77,,,
3895,1,0.7,0.84,,,
3896,1,0.7,0.89,,,
3897,1,0.7,0.92,,,
3898,1,0.7,0.95,,,
3899,1,0.7,0.96,,,
3900,1,0.7,0.97,,,
3901,0,0.7,0.68,,,
3902,0,0.7,0.47,,,
3903,0,0.7,0.33,,,
3904,0,0.7,0.23,,,
3905,0,0.7,0.16,,,
3906,0,0.7,0.11,,,
3907,0,0.7,0.08,,,
3908,0,0.7,0.05,,,
3909,0,0.7,0.04,,,
3910,0,0.7,0.03,,,
3911,1,0.7,0.32,,,
3912,1,0.7,0.53,,,
3913,1,0.7,0.67,,,
3914,1,0.7,0.77,,,
3915,1,0.7,0.84,,,
3916,1,0.7,0.89,,,
3917,1,0.7,0.92,,,
3918,1,0.7,0.95,,,
3919,1,0.7,0.96,,,
3920,1,0.7,0.97,,,
3921,0,0.7,0.68,,,
3922,0,0.7,0.47,,,
3923,0,0.7,0.33,,,
3924,0,0.7,0.23,,,
3925,0,0.7,0.16,,,
3926,0,0.7,0.11,,,
3927,0,0.7,0.08,,,
3928,0,0.7,0.05,,,
3929,0,0.7,0.04,,,
3930,0,0.7,0.03,,,
3931,1,0.7,0.32,,,
3932,1,0.7,0.53,,,
3933,1,0.7,0.67,,,
3934,1,0.7,0.77,,,
3935,1,0.7,0.84,,,
3936,1,0.7,0.89,,,
3937,1,0.7,0.92,,,
3938,1,0.7,0.95,,,
3939,1,0.7,0.96,,,
3940,1,0.7,0.97,,,
3941,0,0.7,0.68,,,
3942,0,0.7,0.47,,,
3943,0,0.7,0.33,,,
3944,0,0.7,0.23,,,
3945,0,0.7,0.16,,,
3946,0,0.7,0.11,,,
3947,0,0.7,0.08,,,
3948,0,0.7,0.05,,,
3949,0,0.7,0.04,,,
3950,0,0.7,0.03,,,
3951,1,0.7,0.32,,,
3952,1,0.7,0.53,,,
3953,1,0.7,0.67,,,
3954,1,0.7,0.77,,,
3955,1,0.7,0.84,,,
3956,1,0.7,0.89,,,
3957,1,0.7,0.92,,,
3958,1,0.7,0.95,,,
3959,1,0.7,0.96,,,
3960,1,0.7,0.97,,,
3961,0,0.7,0.68,,,
3962,0,0.7,0.47,,,
3963,0,0.7,0.33,,,
3964,0,0.7,0.23,,,
3965,0,0.7,0.16,,,
3966,0,0.7,0.11,,,
3967,0,0.7,0.08,,,
3968,0,0.7,0.05,,,
3969,0,0.7,0.04,,,
3970,0,0.7,0.03,,,
3971,1,0.7,0.32,,,
3972,1,0.7,0.53,,,
3973,1,0.7,0.67,,,
3974,1,0.7,0.77,,,
3975,1,0.7,0.84,,,
3976,1,0.7,0.89,,,
3977,1,0.7,0.92,,,
3978,1,0.7,0.95,,,
3979,1,0.7,0.96,,,
3980,1,0.7,0.97,,,
3981,0,0.7,0.68,,,
3982,0,0.7,0.47,,,
3983,0,0.7,0.33,,,
3984,0,0.7,0.23,,,
3985,0,0.7,0.16,,,
3986,0,0.7,0.11,,,
3987,0,0.7,0.08,,,
3988,0,0.7,0.05,,,
3989,0,0.7,0.04,,,
3990,0,0.7,0.03,,,
3991,1,0.7,0.32,,,
3992,1,0.7,0.53,,,
3993,1,0.7,0.67,,,
3994,1,0.7,0.77,,,
3995,1,0.7,0.84,,,
3996,1,0.7,0.89,,,
3997,1,0.7,0.92,,,
3998,1,0.7,0.95,,,
3999,1,0.7,0.96,,,
4000,1,0.7,0.97,,,
4001,0,0.7,0.68,,,
4002,0,0.7,0.47,,,
4003,0,0.7,0.33,,,
4004,0,0.7,0.23,,,
4005,0,0.7,0.16,,,
4006,0,0.7,0.11,,,
4007,0,0.7,0.08,,,
4008,0,0.7,0.05,,,
4009,0,0.7,0.04,,,
4010,0,0.7,0.03,,,
4011,1,0.7,0.32,,,
4012,1,0.7,0.53,,,
4013,1,0.7,0.67,,,
4014,1,0.7,0.77,,,
4015,1,0.7,0.84,,,
4016,1,0.7,0.89,,,
4017,1,0.7,0.92,,,
4018,1,0.7,0.95,,,
4019,1,0.7,0.96,,,
4020,1,0.7,0.97,,,
4021,0,0.7,0.68,,,
4022,0,0.7,0.47,,,
4023,0,0.7,0.33,,,
4024,0,0.7,0.23,,,
4025,0,0.7,0.16,,,
4026,0,0.7,0.11,,,
4027,0,0.7,0.08,,,
4028,0,0.7,0.05,,,
4029,0,0.7,0.04,,,
4030,0,0.7,0.03,,,
4031,1,0.7,0.32,,,
4032,1,0.7,0.53,,,
4033,1,0.7,0.67,,,
4034,1,0.7,0.77,,,
4035,1,0.7,0.84,,,
4036,1,0.7,0.89,,,
4037,1,0.7,0.92,,,
4038,1,0.7,0.95,,,
4039,1,0.7,0.96,,,
4040,1,0.7,0.97,,,
4041,0,0.7,0.68,,,
4042,0,0.7,0.47,,,
4043,0,0.7,0.33,,,
4044,0,0.7,0.23,,,
4045,0,0.7,0.16,,,
4046,0,0.7,0.11,,,
4047,0,0.7,0.08,,,
4048,0,0.7,0.05,,,
4049,0,0.7,0.04,,,
4050,0,0.7,0.03,,,
4051,1,0.7,0.32,,,
4052,1,0.7,0.53,,,
4053,1,0.7,0.67,,,
4054,1,0.7,0.77,,,
4055,1,0.7,0.84,,,
4056,1,0.7,0.89,,,
4057,1,0.7,0.92,,,
4058,1,0.7,0.95,,,
4059,1,0.7,0.96,,,
4060,1,0.7,0.97,,,
4061,0,0.7,0.68,,,
4062,0,0.7,0.47,,,
4063,0,0.7,0.33,,,
4064,0,0.7,0.23,,,
4065,0,0.7,0.16,,,
4066,0,0.7,0.11,,,
4067,0,0.7,0.08,,,
4068,0,0.7,0.05,,,
4069,0,0.7,0.04,,,
4070,0,0.7,0.03,,,
4071,1,0.7,0.32,,,
4072,1,0.7,0.53,,,
4073,1,0.7,0.67,,,
4074,1,0.7,0.77,,,
4075,1,0.7,0.84,,,
4076,1,0.7,0.89,,,
4077,1,0.7,0.92,,,
4078,1,0.7,0.95,,,
4079,1,0.7,0.96,,,
4080,1,0.7,0.97,,,
4081,0,0.7,0.68,,,
4082,0,0.7,0.47,,,
4083,0,0.7,0.33,,,
4084,0,0.7,0.23,,,
4085,0,0.7,0.16,,,
4086,0,0.7,0.11,,,
4087,0,0.7,0.08,,,
4088,0,0.7,0.05,,,
4089,0,0.7,0.04,,,
4090,0,0.7,0.03,,,
4091,1,0.7,0.32,,,
4092,1,0.7,0.53,,,
4093,1,0.7,0.67,,,
4094,1,0.7,0.77,,,
4095,1,0.7,0.84,,,
4096,1,0.7,0.89,,,
4097,1,0.7,0.92,,,
4098,1,0.7,0.95,,,
4099,1,0.7,0.96,,,
4100,1,0.7,0.97,,,
4101,0,0.7,0.68,,,
4102,0,0.7,0.47,,,
4103,0,0.7,0.33,,,
4104,0,0.7,0.23,,,
4105,0,0.7,0.16,,,
4106,0,0.7,0.11,,,
4107,0,0.7,0.08,,,
4108,0,0.7,0.05,,,
4109,0,0.7,0.04,,,
4110,0,0.7,0.03,,,
4111,1,0.7,0.32,,,
4112,1,0.7,0.53,,,
4113,1,0.7,0.67,,,
4114,1,0.7,0.77,,,
4115,1,0.7,0.84,,,
4116,1,0.7,0.89,,,
4117,1,0.7,0.92,,,
4118,1,0.7,0.95,,,
4119,1,0.7,0.96,,,
4120,1,0.7,0.97,,,
4121,0,0.7,0.68,,,
4122,0,0.7,0.47,,,
4123,0,0.7,0.33,,,
4124,0,0.7,0.23,,,
4125,0,0.7,0.16,,,
4126,0,0.7,0.11,,,
4127,0,0.7,0.08,,,
4128,0,0.7,0.05,,,
4129,0,0.7,0.04,,,
4130,0,0.7,0.03,,,
4131,1,0.7,0.32,,,
4132,1,0.7,0.53,,,
4133,1,0.7,0.67,,,
4134,1,0.7,0.77,,,
4135,1,0.7,0.84,,,
4136,1,0.7,0.89,,,
4137,1,0.7,0.92,,,
4138,1,0.7,0.95,,,
4139,1,0.7,0.96,,,
4140,1,0.7,0.97,,,
4141,0,0.7,0.68,,,
4142,0,0.7,0.47,,,
4143,0,0.7,0.33,,,
4144,0,0.7,0.23,,,
4145,0,0.7,0.16,,,
4146,0,0.7,0.11,,,
4147,0,0.7,0.08,,,
4148,0,0.7,0.05,,,
4149,0,0.7,0.04,,,
4150,0,0.7,0.03,,,
4151,1,0.7,0.32,,,
4152,1,0.7,0.53,,,
4153,1,0.7,0.67,,,
4154,1,0.7,0.77,,,
4155,1,0.7,0.84,,,
4156,1,0.7,0.89,,,
4157,1,0.7,0.92,,,
4158,1,0.7,0.95,,,
4159,1,0.7,0.96,,,
4160,1,0.7,0.97,,,
4161,0,0.7,0.68,,,
4162,0,0.7,0.47,,,
4163,0,0.7,0.33,,,
4164,0,0.7,0.23,,,
4165,0,0.7,0.16,,,
4166,0,0.7,0.11,,,
4167,0,0.7,0.08,,,
4168,0,0.7,0.05,,,
4169,0,0.7,0.04,,,
4170,0,0.7,0.03,,,
4171,1,0.7,0.32,,,
4172,1,0.7,0.53,,,
4173,1,0.7,0.67,,,
4174,1,0.7,0.77,,,
4175,1,0.7,0.84,,,
4176,1,0.7,0.89,,,
4177,1,0.7,0.92,,,
4178,1,0.7,0.95,,,
4179,1,0.7,0.96,,,
4180,1,0.7,0.97,,,
4181,0,0.7,0.68,,,
4182,0,0.7,0.47,,,
4183,0,0.7,0.33,,,
4184,0,0.7,0.23,,,
4185,0,0.7,0.16,,,
4186,0,0.7,0.11,,,
4187,0,0.7,0.08,,,
4188,0,0.7,0.05,,,
4189,0,0.7,0.04,,,
4190,0,0.7,0.03,,,
4191,1,0.7,0.32,,,
4192,1,0.7,0.53,,,
4193,1,0.7,0.67,,,
4194,1,0.7,0.77,,,
4195,1,0.7,0.84,,,
4196,1,0.7,0.89,,,
4197,1,0.7,0.92,,,
4198,1,0.7,0.95,,,
4199,1,0.7,0.96,,,
4200,1,0.7,0.97,,,
4201,0,0.7,0.68,,,
4202,0,0.7,0.47,,,
4203,0,0.7,0.33,,,
4204,0,0.7,0.23,,,
4205,0,0.7,0.16,,,
4206,0,0.7,0.11,,,
4207,0,0.7,0.08,,,
4208,0,0.7,0.05,,,
4209,0,0.7,0.04,,,
4210,0,0.7,0.03,,,
4211,1,0.7,0.32,,,
4212,1,0.7,0.53,,,
4213,1,0.7,0.67,,,
4214,1,0.7,0.77,,,
4215,1,0.7,0.84,,,
4216,1,0.7,0.89,,,
4217,1,0.7,0.92,,,
4218,1,0.7,0.95,,,
4219,1,0.7,0.96,,,
4220,1,0.7,0.97,,,
4221,0,0.7,0.68,,,
4222,0,0.7,0.47,,,
4223,0,0.7,0.33,,,
4224,0,0.7,0.23,,,
4225,0,0.7,0.16,,,
4226,0,0.7,0.11,,,
4227,0,0.7,0.08,,,
4228,0,0.7,0.05,,,
4229,0,0.7,0.04,,,
4230,0,0.7,0.03,,,
4231,1,0.7,0.32,,,
4232,1,0.7,0.53,,,
4233,1,0.7,0.67,,,
4234,1,0.7,0.77,,,
4235,1,0.7,0.84,,,
4236,1,0.7,0.89,,,
4237,1,0.7,0.92,,,
4238,1,0.7,0.95,,,
4239,1,0.7,0.96,,,
4240,1,0.7,0.97,,,
4241,0,0.7,0.68,,,
4242,0,0.7,0.47,,,
4243,0,0.7,0.33,,,
4244,0,0.7,0.23,,,
4245,0,0.7,0.16,,,
4246,0,0.7,0.11,,,
4247,0,0.7,0.08,,,
4248,0,0.7,0.05,,,
4249,0,0.7,0.04,,,
4250,0,0.7,0.03,,,
4251,1,0.7,0.32,,,
4252,1,0.7,0.53,,,
4253,1,0.7,0.67,,,
4254,1,0.7,0.77,,,
4255,1,0.7,0.84,,,
4256,1,0.7,0.89,,,
4257,1,0.7,0.92,,,
4258,1,0.7,0.95,,,
4259,1,0.7,0.96,,,
4260,1,0.7,0.97,,,
4261,0,0.7,0.68,,,
4262,0,0.7,0.47,,,
4263,0,0.7,0.33,,,
4264,0,0.7,0.23,,,
4265,0,0.7,0.16,,,
4266,0,0.7,0.11,,,
4267,0,0.7,0.08,,,
4268,0,0.7,0.05,,,
4269,0,0.7,0.04,,,
4270,0,0.7,0.03,,,
4271,1,0.7,0.32,,,
4272,1,0.7,0.53,,,
4273,1,0.7,0.67,,,
4274,1,0.7,0.77,,,
4275,1,0.7,0.84,,,
4276,1,0.7,0.89,,,
4277,1,0.7,0.92,,,
4278,1,0.7,0.95,,,
4279,1,0.7,0.96,,,
4280,1,0.7,0.97,,,
4281,0,0.7,0.68,,,
4282,0,0.7,0.47,,,
4283,0,0.7,0.33,,,
4284,0,0.7,0.23,,,
4285,0,0.7,0.16,,,
4286,0,0.7,0.11,,,
4287,0,0.7,0.08,,,
4288,0,0.7,0.05,,,
4289,0,0.7,0.04,,,
4290,0,0.7,0.03,,,
4291,1,0.7,0.32,,,
4292,1,0.7,0.53,,,
4293,1,0.7,0.67,,,
4294,1,0.7,0.77,,,
4295,1,0.7,0.84,,,
4296,1,0.7,0.89,,,
4297,1,0.7,0.92,,,
4298,1,0.7,0.95,,,
4299,1,0.7,0.96,,,
4300,1,0.7,0.97,,,
4301,0,0.7,0.68,,,
4302,0,0.7,0.47,,,
4303,0,0.7,0.33,,,
4304,0,0.7,0.23,,,
4305,0,0.7,0.16,,,
4306,0,0.7,0.11,,,
4307,0,0.7,0.08,,,
4308,0,0.7,0.05,,,
4309,0,0.7,0.04,,,
4310,0,0.7,0.03,,,
4311,1,0.7,0.32,,,
4312,1,0.7,0.53,,,
4313,1,0.7,0.67,,,
4314,1,0.7,0.77,,,
4315,1,0.7,0.84,,,
4316,1,0.7,0.89,,,
4317,1,0.7,0.92,,,
4318,1,0.7,0.95,,,
4319,1,0.7,0.96,,,
4320,1,0.7,0.97,,,
4321,0,0.7,0.68,,,
4322,0,0.7,0.47,,,
4323,0,0.7,0.33,,,
4324,0,0.7,0.23,,,
4325,0,0.7,0.16,,,
4326,0,0.7,0.11,,,
4327,0,0.7,0.08,,,
4328,0,0.7,0.05,,,
4329,0,0.7,0.04,,,
4330,0,0.7,0.03,,,
4331,1,0.7,0.32,,,
4332,1,0.7,0.53,,,
4333,1,0.7,0.67,,,
4334,1,0.7,0.77,,,
4335,1,0.7,0.84,,,
4336,1,0.7,0.89,,,
4337,1,0.7,0.92,,,
4338,1,0.7,0.95,,,
4339,1,0.7,0.96,,,
4340,1,0.7,0.97,,,
4341,0,0.7,0.68,,,
4342,0,0.7,0.47,,,
4343,0,0.7,0.33,,,
4344,0,0.7,0.23,,,
4345,0,0.7,0.16,,,
4346,0,0.7,0.11,,,
4347,0,0.7,0.08,,,
4348,0,0.7,0.05,,,
4349,0,0.7,0.04,,,
4350,0,0.7,0.03,,,
4351,1,0.7,0.32,,,
4352,1,0.7,0.53,,,
4353,1,0.7,0.67,,,
4354,1,0.7,0.77,,,
4355,1,0.7,0.84,,,
4356,1,0.7,0.89,,,
4357,1,0.7,0.92,,,
4358,1,0.7,0.95,,,
4359,1,0.7,0.96,,,
4360,1,0.7,0.97,,,
4361,0,0.7,0.68,,,
4362,0,0.7,0.47,,,
4363,0,0.7,0.33,,,
4364,0,0.7,0.23,,,
4365,0,0.7,0.16,,,
4366,0,0.7,0.11,,,
4367,0,0.7,0.08,,,
4368,0,0.7,0.05,,,
4369,0,0.7,0.04,,,
4370,0,0.7,0.03,,,
4371,1,0.7,0.32,,,
4372,1,0.7,0.53,,,
4373,1,0.7,0.67,,,
4374,1,0.7,0.77,,,
4375,1,0.7,0.84,,,
4376,1,0.7,0.89,,,
4377,1,0.7,0.92,,,
4378,1,0.7,0.95,,,
4379,1,0.7,0.96,,,
4380,1,0.7,0.97,,,
4381,0,0.7,0.68,,,
4382,0,0.7,0.47,,,
4383,0,0.7,0.33,,,
4384,0,0.7,0.23,,,
4385,0,0.7,0.16,,,
4386,0,0.7,0.11,,,
4387,0,0.7,0.08,,,
4388,0,0.7,0.05,,,
4389,0,0.7,0.04,,,
4390,0,0.7,0.03,,,
4391,1,0.7,0.32,,,
4392,1,0.7,0.53,,,
4393,1,0.7,0.67,,,
4394,1,0.7,0.77,,,
4395,1,0.7,0.84,,,
4396,1,0.7,0.89,,,
4397,1,0.7,0.92,,,
4398,1,0.7,0.95,,,
4399,1,0.7,0.96,,,
4400,1,0.7,0.97,,,
